ParticipantID,Age,HomeSize,MonthlyElectricityConsumption,MonthlyWaterConsumption,Rating,Location_Suburban,Location_Urban,DietType_Mostly Animal-Based,DietType_Mostly Plant-Based,TransportationMode_Car,TransportationMode_Public Transit,TransportationMode_Walk,EnergySource_Non-Renewable,EnergySource_Renewable,HomeType_House,HomeType_Other,Gender_Male,Gender_Non-Binary,Gender_Prefer not to say,LocalFoodFrequency_Often,LocalFoodFrequency_Rarely,LocalFoodFrequency_Sometimes,ClothingFrequency_Often,ClothingFrequency_Rarely,ClothingFrequency_Sometimes,SustainableBrands_True,EnvironmentalAwareness_2,EnvironmentalAwareness_3,EnvironmentalAwareness_4,EnvironmentalAwareness_5,CommunityInvolvement_Low,CommunityInvolvement_Moderate,UsingPlasticProducts_Often,UsingPlasticProducts_Rarely,UsingPlasticProducts_Sometimes,DisposalMethods_Composting,DisposalMethods_Landfill,DisposalMethods_Recycling,PhysicalActivities_Low,PhysicalActivities_Moderate
237,0.3994587838098589,1.8300577023457916,-0.755756074615909,0.3338933238538842,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False
238,-0.47361706880960047,0.20691880114611466,1.4459448028010844,0.19084719983182463,5,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
239,1.0038959125464078,1.9938607107237407,-1.0299301461433081,0.8692945309078786,5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
240,0.8024168696342248,1.0438032621316362,-0.722522853824709,-1.240431446811754,5,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
241,-0.943734835604694,1.6156246731964765,1.6619607379438837,0.44260837811064946,5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False
242,-1.34669292142906,0.043115792768165594,-0.9468470941653084,1.4145046150376712,5,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
243,0.8024168696342248,-1.2122108987101168,-1.2791793020773075,-2.104430035904994,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
244,-1.34669292142906,-1.2911341663831286,1.1468458156802852,-1.6049947114622602,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
245,-0.07065898298523463,-1.6336313657188402,0.6649641142078867,-1.2249007247750734,5,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
246,0.8024168696342248,0.11310435089328928,1.4708697183944843,1.1496649339911154,1,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
247,-1.7496510072534257,-1.3566553697343082,0.8560551337572861,-2.0619249019098675,3,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
248,-0.07065898298523463,0.5092098075163297,0.7231222505924866,0.1352635630689672,5,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
249,-0.8765751546339663,2.2023372668411305,1.0056046273176857,0.8014497978002731,5,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
250,1.9441314461365946,1.4696910839143038,0.00029969838388873335,-1.94748800269222,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False
251,1.6083330412829564,0.6983278262799618,-1.104704892923508,-0.8832248399680969,5,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
252,-1.5481719643412428,1.9372742169204493,-0.26556606794571047,1.4349397756122513,2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True
253,1.6754927222536842,1.362474569339646,1.553952770372484,0.7483183803063653,2,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
254,-0.943734835604694,1.9834368829178712,1.6121109067570838,-1.7039008886432272,1,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
255,-0.0034993020145069886,0.4943186249365162,-0.5065069186819098,-1.0140098676454086,4,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
256,0.3994587838098589,0.00588783631863172,0.35755682188928767,0.4981920148735069,2,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True
257,0.93673623157568,-0.7118671640283815,-0.2489494575501105,0.9665658952428791,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
258,-0.8765751546339663,0.24414675759564852,1.0139129325154856,-1.139890456784821,2,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
259,1.2725346364293182,0.08778934050760624,-0.032933522407311164,-0.9420781024228871,3,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True
260,0.19797974089767595,0.5077206892583483,-1.013313535747708,-0.14183721432233676,3,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
261,2.07845080807805,1.8583509492474375,-0.8637640421873086,1.4578271554557807,2,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
262,-0.3392977068681452,0.03864843799422153,1.4791780235922842,-0.30123146680406027,2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
263,-0.13781866395596226,1.3714092788875343,0.7314305557902865,-1.3205372762641074,4,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
264,-0.0034993020145069886,0.7802293304689364,1.595494296361484,0.8929993171743913,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
265,-1.481012283370515,-1.3923942079258607,0.8477468285594861,0.204743109022539,2,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
266,-1.34669292142906,1.637961447066197,1.553952770372484,0.6575862673552304,3,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
267,1.8098120841951393,-1.368568315798159,0.6815807246034866,-1.3981908864475112,2,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
268,1.339694317400046,-1.3819703801199912,-1.7776776139453059,0.7319702518467014,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False
269,1.5411733603122288,-0.2591752136020495,-1.4453454060333069,-0.8333630481661218,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
270,-0.07065898298523463,-0.08792661393419365,0.7895886921748864,-1.8526688576261692,2,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
271,-1.34669292142906,-0.06856807658043604,0.6981973349990866,-1.389199415794696,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False
272,0.06366037895622065,-1.0573425998800559,-0.7806809902093089,0.7687535408809453,4,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
273,1.2725346364293182,1.9313177438885238,1.620419211954884,1.0499413503871653,2,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
274,0.3322991028391312,0.7176863636337194,-0.755756074615909,0.5921937535165747,2,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
275,0.93673623157568,-0.2844902239877325,0.7231222505924866,0.06251439142346263,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
276,0.26513942186840356,1.3803439884354225,-0.9468470941653084,-0.9837658299950301,4,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True
277,-1.1452138785168768,-1.1392441040690302,0.09169105555968846,-1.0883938521368794,3,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True
278,2.0112911271073224,-1.0141581703985965,1.2963953092406848,-0.8676941179314162,3,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
279,-0.6079364307510557,1.9968389472397035,-0.29879928873691036,0.7131699041180879,4,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
280,-0.5407767497803281,0.2694617679813316,-0.7059062434291091,-0.9437129152688535,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
281,1.9441314461365946,0.3766782825559891,0.5486478414386871,-0.9943921134938117,2,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
282,0.3994587838098589,0.4332647763592806,1.4044032768120844,0.22681308244308532,4,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
283,0.8024168696342248,-0.12366545212574617,0.050149529570688585,-0.7630660957895669,2,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
284,0.3322991028391312,1.9372742169204493,1.3794783612186845,0.28811856416682513,4,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
285,1.8098120841951393,1.3207792581161681,0.22462393872448805,1.0507587568101484,5,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
286,1.0038959125464078,-1.276242983803315,1.6453441275482836,0.34370220092968257,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True
287,0.06366037895622065,1.6141355549384953,-0.008008606813911242,-1.7660237767899503,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
288,-0.47361706880960047,-1.541306033723996,-0.2489494575501105,0.09521064834279053,5,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False
289,1.474013679341501,-0.9947996330448389,-0.02462521720951119,0.3306236981619514,5,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
290,-1.0780541975461493,-0.24875138579618,-1.9438437179013053,0.4965572020275405,5,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
291,1.474013679341501,0.7951205130487499,0.4323315686694874,-0.8014841976697772,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
292,-0.0034993020145069886,1.286529538182597,0.4987980102518872,-0.4753390348994813,5,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
293,-1.0780541975461493,0.6849257619581296,-1.8524523607255057,0.35923292296636333,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
294,0.8695765506049523,-1.4266439278594318,-1.5533533736047065,-1.7929981887483957,5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
295,-0.40645738783887286,-1.536838678950052,-1.769369308747506,-0.7450831544839365,5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
296,1.339694317400046,0.7742728574370109,1.196695646867085,0.9534873924751479,3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
297,0.6680975076927694,2.188935202519298,1.0139129325154856,-2.0030716394550776,3,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
298,0.8695765506049523,-0.3172508256633223,-0.39849895111051004,0.5782978443258603,1,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
299,0.8695765506049523,0.8129899321445262,-0.7640643798137089,-0.5889585276941458,1,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
300,1.1382152744878629,0.7072625358278499,1.3545534456252846,0.3665895807732121,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
301,1.5411733603122288,1.6200920279704205,0.35755682188928767,1.3147810314337212,1,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
302,-0.27213802589741753,0.16671260818061806,-1.8690689711211055,-1.6842831344916305,5,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
303,-1.481012283370515,1.776449445058463,0.5984976726254869,-1.0066532098385597,5,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
304,-0.7422557926925111,0.8576634798839669,-1.9355354127035054,0.4417909716876663,5,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
305,0.7352571886634971,0.35731974520223153,-1.2459460812861074,-1.2943802707286451,5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
306,-0.47361706880960047,-1.448980701729152,0.6732724194056867,0.726248406885819,3,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
307,1.9441314461365946,-1.2449715003857065,-0.9053055681763085,0.18022091633304307,5,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True
308,-0.8765751546339663,0.9559452849107363,1.6121109067570838,-1.6115339628461258,2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
309,-0.20497834492668993,-1.569599280625642,-1.104704892923508,1.1872656294483424,5,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
310,1.2725346364293182,1.0214664882619158,1.196695646867085,-0.776144598557298,5,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
311,0.26513942186840356,-0.890561354986144,-1.2459460812861074,0.204743109022539,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
312,0.5337781457513141,0.6700345793783161,-0.26556606794571047,-1.918878777887808,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
313,0.26513942186840356,-1.1094617389094033,-0.8886889577807086,1.264101833208763,5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
314,-0.3392977068681452,-0.09686132348208178,0.581881062229887,-0.8129278875915419,4,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
315,1.876971765165867,1.5396796420394274,-1.2044045552971077,-1.0843068200219634,4,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
316,0.26513942186840356,1.6856132313216001,0.8643634389550862,-1.2862062064988133,5,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False
317,2.07845080807805,1.1242156480626293,-0.6311314966489093,-1.0213665254522573,5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
318,-0.40645738783887286,0.5821766021574161,-0.3154158991325103,0.059244765731529835,5,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
319,1.2725346364293182,-0.638900369387295,0.7563554713836864,0.16223797502741272,5,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True
320,-1.0780541975461493,1.5947770175847376,-0.8969972629785086,0.15896834933547993,5,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
321,-1.6153316453119704,-1.2926232846411099,-0.6726730226379092,-2.1281348221715066,5,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
322,-1.2795332404583322,-0.21599078412059017,-0.755756074615909,-0.9796787978801141,5,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
323,-0.27213802589741753,-1.5651319258516978,-0.9634637045609084,1.2379448276733007,4,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
324,3.4888041084633303,1.0899659281290581,-0.6145148862533094,-0.8807726206991473,3,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
325,-0.27213802589741753,1.1822912601239022,0.7480471661858865,-0.6796906406452807,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
326,1.9441314461365946,1.706460886933339,1.7118105691306835,1.3850779838102762,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
327,0.13082005992694828,-1.641076957008747,-1.063163366934508,-1.2641362330782668,5,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
328,2.414249212931688,0.23521204804776039,-1.5035035424179066,1.119420896340737,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
329,1.0710555935171353,2.1189466443941747,-1.5035035424179066,0.4556868808783806,5,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True
330,-1.2795332404583322,1.362474569339646,0.2661654647134879,-1.84776441908827,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
331,0.3322991028391312,-0.2591752136020495,1.1053042896912855,0.31918000824018666,1,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
332,-0.8094154736632387,1.1257047663206108,0.6317308934166869,-0.5448185808530531,5,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
333,-0.40645738783887286,2.011730129819517,-1.5035035424179066,-0.1532809042441015,4,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
334,-1.1452138785168768,-0.6939977449326051,0.2661654647134879,-0.3584499164128841,1,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
335,1.2053749554585906,2.1189466443941747,1.5456444651746841,0.44751281664854864,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
336,1.474013679341501,-0.2591752136020495,0.5486478414386871,-0.2840659319214131,4,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
337,-0.3392977068681452,1.9223830343406356,1.0305295429110857,0.5227142075630028,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
338,-0.6750961117217834,-1.6544790213305791,0.09169105555968846,-1.939313938462388,5,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
339,-1.6824913262826982,0.03269196496229611,1.5041029391856842,0.06414920426942902,1,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
340,1.2053749554585906,0.3617870999761756,1.4708697183944843,1.50360191514284,4,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
341,-0.8094154736632387,-0.49892325313704766,0.6068059778232869,-1.7104401400270928,5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
342,-1.1452138785168768,-0.890561354986144,-1.387187269648707,0.208830141137455,5,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
343,0.3322991028391312,-1.1868958883244336,-0.20740793156111065,0.2595093393624132,5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
344,-1.2795332404583322,-0.34256583604900537,-1.1794796397037077,-2.120778164364658,5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
345,-1.5481719643412428,1.3565180963077208,0.49048970505408723,-0.974774359342215,5,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
346,1.0710555935171353,1.5009625673319122,-1.2127128604949076,0.5349753039077508,5,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False
347,-1.2123735594876046,-0.6567697884830713,-0.33203250952811025,0.22436086317413573,3,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
348,-1.1452138785168768,-0.089415732192175,1.221620562460485,0.5496886195214483,4,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
349,-0.7422557926925111,0.40794976597359756,-0.2157162367589106,0.037992198733966705,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
350,2.0112911271073224,-0.6478350789351831,1.0388378481088856,-1.3908342286406625,3,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
351,1.7426524032244117,0.8934023180755193,-0.9136138733741085,0.34370220092968257,5,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
352,0.5337781457513141,1.6781676400316934,-1.1960962500993075,0.6379685132036337,5,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
353,-0.0034993020145069886,2.1412834182638947,-0.25725776274791046,0.8455897446413658,5,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
354,1.7426524032244117,0.7474687287933466,1.246545478053885,0.1982038576386734,5,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
355,1.7426524032244117,-0.4319129315278867,-1.1711713345059076,-1.7349623327165886,5,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
356,-1.481012283370515,-0.1594042903172987,1.6287275171526838,0.2366219595188837,4,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True
357,-1.34669292142906,0.08630022224962489,-1.3788789644509072,-0.445094997249103,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
